payment_id,card_id,billing_cycle_start,billing_cycle_end,statement_balance,minimum_payment_due,payment_amount,payment_date,payment_method,payment_status,late_payment_flag,days_past_due
3105,992,2012-09-09,1982-07-17,2524,176,5359,2021-12-12,Debit Card,Pending,,10
3106,12795,2018-10-06,1984-11-13,1718,30,3270,2005-10-09,,Pending,1.0,-3
3107,9519,2009-06-23,1989-03-19,932,56,450,,,Pending,1.0,30
3108,2298,2004-06-23,2011-05-14,2594,39,3067,1973-07-31,Debit Card,Paid,1.0,5
3109,12672,2016-10-01,1996-08-26,4209,38,409,,,Paid,,30
3110,8190,1998-08-28,2006-10-26,2698,112,4387,,Bank Transfer,paid,0.0,5
3111,10648,2009-03-16,2014-09-01,4798,127,4596,,Bank Transfer,Pending,,0
3112,519,2000-05-25,1992-03-12,2218,42,1770,2009-12-29,Debit Card,Paid,1.0,-3
3113,7256,2017-12-18,1999-01-07,4197,74,2439,2025-06-27,,paid,0.0,30
3114,7981,2002-03-29,1980-06-14,3921,49,867,,,,1.0,10
3115,721,1978-04-08,2020-08-26,659,48,4237,,Debit Card,paid,,0
3116,8468,2001-08-16,1975-07-29,2852,22,2476,,Bank Transfer,,0.0,10
3117,4384,2005-02-12,1996-08-10,1392,112,2595,,Bank Transfer,Pending,,5
3118,11259,1973-02-03,2023-10-20,510,188,3479,,,Pending,1.0,30
3119,6351,2001-07-04,2011-08-11,1586,27,358,,ACH,,1.0,0
3120,9971,2012-02-11,2024-01-18,3921,133,230,,Bank Transfer,paid,,10
3121,13489,1978-01-23,2018-12-02,2362,173,20,,,,1.0,30
3122,5637,2016-12-25,2024-08-05,3299,132,881,,ACH,Pending,1.0,0
3123,9961,2015-11-14,1978-07-07,3807,61,4551,,Debit Card,paid,1.0,10
3124,11163,2013-12-21,2013-01-03,3695,182,2546,,,,1.0,30
3125,14478,1987-09-26,2010-08-04,2610,103,2293,,bank transfer,Pending,1.0,5
3126,2718,1972-06-24,2010-04-12,4891,130,4463,,bank transfer,Pending,0.0,-3
3127,6209,2014-06-26,2007-02-04,4955,115,329,,,Pending,0.0,-3
3128,11105,2001-02-04,2017-06-07,1999,182,1431,,bank transfer,paid,,0
3129,9716,1976-01-14,2017-11-04,3553,117,1482,1980-02-13,bank transfer,Paid,1.0,30
3130,3624,1970-07-18,1998-01-30,1819,128,3180,,Bank Transfer,Pending,,0
3131,453,1981-06-27,1995-01-26,963,124,2913,,ACH,Pending,0.0,5
3132,4590,2006-08-03,1990-09-27,3935,76,2915,1983-01-22,bank transfer,paid,,0
3133,14435,2014-05-09,1985-12-04,1197,51,4403,,Debit Card,paid,,-3
3134,9813,1978-08-31,1975-01-01,1062,39,1393,,bank transfer,Pending,0.0,10
3135,5072,1988-01-25,1978-03-26,3630,49,3487,2001-05-05,ACH,,0.0,30
3136,1628,2005-02-09,2009-06-17,521,71,5142,,ACH,paid,,30
3137,1083,2005-10-09,1979-07-23,1661,73,5093,,bank transfer,paid,1.0,5
3138,9184,2014-01-12,1987-08-06,1619,122,3150,1999-08-25,Bank Transfer,,0.0,10
3139,5770,1970-09-04,1979-05-13,4802,38,1938,,bank transfer,paid,0.0,30
3140,13384,2014-06-25,2016-06-09,3088,191,2055,,,paid,0.0,-3
3141,7453,1985-03-04,2016-05-01,3160,83,5977,,,Pending,,0
3142,14882,1976-08-04,1992-11-25,1503,183,5730,1976-07-11,Debit Card,paid,0.0,0
3143,7660,2020-06-26,2003-12-04,3862,111,147,1979-09-22,ACH,Paid,1.0,-3
3144,12805,1973-08-06,1973-09-07,2965,134,4382,,,Paid,,5
3145,5498,2019-08-25,1980-03-18,1389,30,1932,,Bank Transfer,paid,1.0,30
3146,8857,2004-08-21,2012-11-06,4546,65,5004,1982-03-04,bank transfer,Pending,0.0,-3
3147,6670,2004-08-11,2020-04-07,2320,69,3273,,Debit Card,Pending,1.0,-3
3148,4549,1996-12-20,2017-08-07,4156,102,2125,,ACH,Pending,,10
3149,8761,1988-04-25,2008-05-04,2955,93,5069,1978-01-14,Debit Card,Paid,0.0,30
3150,1706,1989-05-31,1975-05-07,3437,85,4330,,ACH,Pending,0.0,5
3151,9032,2009-06-12,2005-03-12,3165,79,3962,,bank transfer,,1.0,30
3152,11754,1987-10-11,1982-06-06,1092,135,1702,,Debit Card,paid,0.0,-3
3153,13798,2023-05-31,1990-01-20,1216,28,360,2017-08-09,,,1.0,-3
3154,10718,2012-10-16,1974-06-19,928,199,1756,1987-07-20,,,,-3
3155,2205,2020-05-06,2000-11-14,2198,113,596,,bank transfer,paid,0.0,30
3156,23,1987-03-24,1999-09-29,1543,80,4441,2025-07-26,Debit Card,Paid,,5
3157,7188,2000-09-07,1987-11-08,1283,138,1675,,,paid,,-3
3158,3864,2011-07-28,2011-02-17,4106,158,688,,ACH,paid,,5
3159,12379,2008-09-04,2019-03-28,4082,145,3495,,bank transfer,Pending,,10
3160,4161,2006-07-29,2024-04-05,3322,32,2026,,,Pending,1.0,30
3161,9863,2014-01-06,1995-07-31,2061,38,2883,2018-08-18,,,1.0,0
3162,6007,1989-07-06,1972-09-17,4042,68,3764,1989-12-02,Debit Card,,0.0,0
3163,12955,1973-07-19,2022-09-05,2336,47,326,,ACH,Pending,,30
3164,14074,2016-03-21,2021-12-11,764,105,5222,2019-03-01,,Pending,1.0,30
3165,1480,1981-05-06,2006-12-25,2028,163,4048,2025-07-26,ACH,paid,0.0,-3
3166,14969,1985-07-20,1990-07-25,649,40,2155,,,Pending,1.0,0
3167,13274,1999-11-29,1977-11-13,3102,195,4442,1998-04-06,,Pending,1.0,30
3168,6110,1987-12-26,2008-08-05,3357,68,3591,,Debit Card,Pending,1.0,30
3169,7961,1980-05-26,2000-03-11,3795,196,4531,1993-05-28,Bank Transfer,,1.0,-3
3170,1678,1979-01-02,2006-11-16,4533,141,4563,1979-09-23,,Pending,1.0,10
3171,4282,1983-08-03,2018-04-11,1745,168,5212,,Debit Card,paid,0.0,-3
3172,3935,1978-07-28,2024-06-23,4805,89,797,,ACH,Paid,1.0,10
3173,13016,2017-12-18,1971-09-26,2365,139,4737,,,Pending,,30
3174,10404,2014-12-21,1979-11-26,1539,90,3270,,Debit Card,paid,0.0,5
3175,997,2007-10-10,2017-10-06,2794,50,209,,bank transfer,paid,0.0,0
3176,11490,2014-03-07,2019-04-06,2619,77,3891,,Debit Card,Pending,,30
3177,11120,1998-02-23,2007-05-05,4793,28,4869,,Debit Card,Paid,,5
3178,4577,1970-09-21,1998-11-21,1342,88,3275,1981-01-02,ACH,,,10
3179,7986,2011-03-08,2006-09-05,3469,195,546,2023-12-25,bank transfer,Pending,1.0,0
3180,14818,2013-03-08,1990-01-25,3719,85,3871,,bank transfer,Pending,0.0,10
3181,7499,1976-09-26,2024-07-29,4020,69,3087,,ACH,,0.0,5
3182,13841,1994-01-06,2015-10-06,1472,50,956,,Bank Transfer,paid,1.0,5
3183,6947,1985-01-07,1991-06-23,2504,145,1747,,ACH,,0.0,10
3184,14723,1973-11-22,1992-05-07,666,180,2368,,Debit Card,,0.0,30
3185,9923,1981-05-08,2010-08-12,3362,143,5858,,Debit Card,paid,,-3
3186,1362,1974-01-08,2002-01-26,1575,195,738,2000-03-05,Bank Transfer,Pending,0.0,30
3187,2163,1978-08-08,1979-12-28,4010,79,5312,1979-12-16,bank transfer,Paid,0.0,10
3188,15083,1972-02-01,1994-03-01,2034,122,5270,,Bank Transfer,Paid,1.0,10
3189,10111,1980-02-07,1996-08-09,3634,91,1678,,bank transfer,Paid,1.0,10
3190,12384,2014-12-22,1986-02-24,4327,107,894,,Debit Card,Paid,,30
3191,7292,2012-04-26,2012-01-28,2950,75,1410,,,paid,0.0,-3
3192,11289,2015-04-02,1994-08-17,3293,48,2350,,Debit Card,paid,1.0,5
3193,3188,1988-09-22,1997-09-09,3128,149,3068,,Debit Card,Pending,0.0,10
3194,4745,1991-08-24,1984-11-25,4469,57,3259,,Bank Transfer,Paid,1.0,10
3195,1505,1979-10-19,1987-07-22,4060,176,3714,2014-11-28,bank transfer,paid,1.0,-3
3196,10867,1989-08-03,1992-07-13,1202,143,2729,,,,1.0,0
3197,14714,1992-03-25,1988-06-30,2232,175,1911,,ACH,Pending,,10
3198,12839,2002-09-30,2015-04-28,4057,38,4402,,bank transfer,paid,0.0,5
3199,1740,2001-06-30,2019-09-16,3193,84,3352,,,Paid,1.0,5
3200,11190,1998-07-07,2011-10-12,755,69,1672,,Bank Transfer,Paid,0.0,10
3201,14614,1989-01-16,2015-07-05,2872,27,4144,1991-03-31,,Paid,,30
3202,8695,1989-03-05,1973-01-27,4467,105,5935,,bank transfer,paid,1.0,10
3203,5852,1971-02-28,1989-05-29,2864,33,5662,,ACH,Paid,,0
3204,14958,2024-12-06,2008-05-26,1620,143,2442,2002-10-30,Debit Card,Pending,1.0,0
3205,2837,2013-05-21,1987-04-13,1790,55,4006,1972-12-15,Debit Card,Pending,0.0,30
3206,7057,2005-09-30,2018-01-28,2133,162,4705,1995-03-24,Bank Transfer,,1.0,10
3207,14677,2025-05-04,2000-07-28,3936,165,1386,,bank transfer,paid,1.0,30
3208,12135,1990-12-22,1995-06-15,4880,41,4329,,ACH,paid,0.0,30
3209,4013,2010-07-22,2004-06-02,3628,111,1421,2001-08-02,bank transfer,Pending,1.0,5
3210,9821,1992-04-22,2015-08-30,4401,43,2166,,bank transfer,Paid,0.0,-3
3211,6108,2008-03-14,1976-01-17,3663,187,3487,,bank transfer,,1.0,0
3212,4041,2004-06-19,1971-12-08,990,147,2045,,Bank Transfer,paid,1.0,-3
3213,10842,1999-08-19,2015-02-10,2821,182,3970,1996-09-30,Debit Card,paid,,30
3214,13949,2016-09-26,2015-07-06,4031,133,4633,1971-03-11,bank transfer,Pending,1.0,0
3215,14390,1999-07-28,2003-03-14,3513,139,4715,1985-03-04,Debit Card,paid,1.0,-3
3216,12789,2020-06-14,2023-09-24,4571,101,3231,2011-05-30,Bank Transfer,paid,1.0,-3
3217,13460,2000-07-27,1987-09-28,655,151,3482,2000-02-04,Debit Card,paid,,5
3218,24,2016-01-23,1992-11-08,4691,78,842,1984-02-14,ACH,Paid,0.0,-3
3219,5271,2024-08-31,2007-05-19,3770,107,4992,,Debit Card,Paid,1.0,5
3220,14985,2018-06-28,1992-02-09,1143,90,5120,,bank transfer,paid,,10
3221,13259,1971-06-06,1979-05-10,3643,165,934,,bank transfer,,,-3
3222,9194,1971-06-16,2019-07-23,4503,43,5432,,Bank Transfer,,0.0,10
3223,9306,2018-02-14,1975-05-01,3437,51,811,,Debit Card,Paid,,5
3224,13796,1990-12-12,1971-01-16,1710,106,98,,bank transfer,paid,1.0,-3
3225,12468,2009-09-15,1997-05-21,3173,95,2670,,Debit Card,,1.0,30
3226,13196,1982-05-30,2014-07-05,1841,120,1331,,Bank Transfer,paid,0.0,0
3227,6919,1998-11-20,1982-08-03,624,165,1925,2010-12-21,ACH,paid,,30
3228,6811,2023-01-11,2010-05-13,1884,122,1263,,Debit Card,paid,1.0,10
3229,4914,1982-12-17,1976-04-11,1712,95,1092,2014-01-05,ACH,Pending,,10
3230,6279,2012-03-21,1996-10-15,544,177,2764,,bank transfer,paid,1.0,0
3231,10607,1999-11-30,1981-04-27,2118,44,3964,1970-02-14,Debit Card,,0.0,5
3232,11698,2001-06-02,1976-10-12,3570,181,3378,1979-10-16,ACH,Paid,,-3
3233,9609,2003-05-20,2010-06-20,1953,112,190,,ACH,Paid,0.0,30
3234,9421,1977-06-13,1986-09-28,4392,118,1616,,bank transfer,Pending,,10
3235,9156,1997-01-24,2019-10-04,1000,185,1006,,,Pending,1.0,10
3236,11159,1985-06-17,1992-12-23,2439,99,835,,Debit Card,Paid,0.0,-3
3237,8146,2012-12-26,1978-10-22,677,111,531,,,Paid,0.0,0
3238,1042,2023-12-30,1974-08-18,881,167,1458,,Debit Card,paid,1.0,0
3239,6908,2018-08-20,2011-07-14,4400,137,4553,,bank transfer,Paid,0.0,0
3240,13914,2003-05-30,2003-03-14,3918,156,3024,2019-04-13,,Paid,,30
3241,917,1990-07-18,1975-12-28,2998,142,2687,2025-08-29,ACH,,,30
3242,14016,1971-08-18,1979-09-07,2396,60,5927,,bank transfer,Pending,1.0,10
3243,7678,1992-06-09,1978-07-22,626,181,5705,,,,0.0,10
3244,14294,1983-11-22,2012-02-21,3066,198,665,,,paid,,0
3245,2063,2021-03-22,1984-02-18,1789,45,3886,,Debit Card,Pending,0.0,5
3246,2483,2022-02-21,1994-08-16,3759,183,2403,,Bank Transfer,paid,,0
3247,7606,1979-06-11,2011-07-10,4810,26,2158,2008-09-15,Bank Transfer,Pending,0.0,-3
3248,2285,2014-04-04,1978-02-21,1167,183,1941,,Debit Card,Paid,,10
3249,8159,2022-05-09,1995-07-01,2320,170,1981,2018-06-02,bank transfer,Paid,1.0,5
3250,4082,1991-09-21,1986-06-29,1639,87,4804,1982-04-08,Debit Card,Paid,1.0,-3
3251,5216,1974-04-07,1978-11-10,2083,60,923,,Debit Card,Pending,1.0,10
3252,9828,2003-07-29,2004-05-31,2294,145,2419,1976-10-04,Bank Transfer,paid,0.0,5
3253,1403,2015-09-20,1995-04-09,2046,64,5169,,ACH,paid,0.0,30
3254,10863,1983-12-02,2021-02-23,1792,26,2217,,Debit Card,Paid,0.0,30
3255,637,1975-05-17,2009-01-06,1938,168,3660,,Bank Transfer,paid,,5
3256,9984,2004-05-13,2023-11-04,1971,132,2296,,ACH,Pending,1.0,10
3257,2473,1977-12-31,2016-02-11,4085,63,3241,,Debit Card,Paid,1.0,5
3258,4141,2009-01-08,1990-10-20,3030,193,4511,,,,1.0,30
3259,1602,2025-04-21,2010-04-07,4707,100,4857,1983-01-22,bank transfer,Paid,0.0,-3
3260,6310,1973-03-16,2011-03-04,2641,177,1700,1987-07-24,Debit Card,Pending,,10
3261,12205,2024-07-09,1996-02-05,4429,105,3872,,ACH,Paid,1.0,5
3262,4126,1986-10-16,1985-07-19,4783,199,1319,,bank transfer,paid,0.0,10
3263,8863,2020-01-11,2022-06-05,2639,177,4076,2021-12-13,ACH,,,0
3264,14221,1974-02-09,1984-06-12,2356,113,4046,2018-01-31,bank transfer,,,-3
3265,8281,2020-01-14,1971-06-11,3910,27,2051,2012-05-12,bank transfer,Paid,1.0,10
3266,12440,2004-11-06,1999-01-31,3119,56,635,2009-04-07,Bank Transfer,paid,0.0,0
3267,3648,1990-04-03,1990-10-18,4395,127,2186,,,Paid,0.0,5
3268,9130,2004-01-06,2013-10-29,1964,41,2685,,Debit Card,paid,0.0,0
3269,3988,1975-12-30,1981-01-21,2003,47,1908,,ACH,Pending,1.0,30
3270,6893,2004-06-29,2006-02-26,4674,38,84,,bank transfer,,,-3
3271,5338,2023-07-18,1977-11-03,4527,167,5712,,,Pending,0.0,30
3272,12641,2008-10-07,1989-06-19,543,41,4095,2018-04-14,Debit Card,paid,,30
3273,15216,1982-02-24,2011-06-14,3160,137,4738,1983-08-22,,,0.0,10
3274,11742,2001-07-10,1999-06-15,1583,39,4076,,,Pending,,5
3275,4733,1985-04-08,1974-09-28,2461,57,1720,1999-07-11,Bank Transfer,Pending,1.0,10
3276,11569,2005-06-12,1997-01-16,3925,57,896,,Bank Transfer,paid,1.0,-3
3277,12593,2021-08-17,2025-07-24,4438,177,110,,ACH,paid,0.0,10
3278,5422,2021-11-26,2007-07-07,676,199,3281,2013-11-11,Bank Transfer,paid,0.0,5
3279,13737,1998-07-18,1991-07-17,4377,87,530,,bank transfer,,,10
3280,752,1975-04-01,2020-04-01,3244,27,4559,,,Paid,0.0,10
3281,907,2005-09-19,2007-09-16,1505,69,3748,2000-04-12,bank transfer,,1.0,0
3282,10910,1979-04-12,2006-03-15,3452,200,5354,,ACH,Paid,,30
3283,12653,1982-12-16,2002-09-10,519,180,2419,,Debit Card,paid,0.0,10
3284,3687,1985-06-17,1978-07-06,4324,175,5413,2023-12-21,Debit Card,Pending,1.0,0
3285,14129,1999-11-29,1970-05-28,3188,114,2974,1986-10-12,,Paid,0.0,10
3286,3623,1997-01-13,1977-07-29,2252,45,5410,,Debit Card,paid,,30
3287,427,1992-04-10,2007-10-24,2323,143,5577,1999-09-15,bank transfer,,1.0,-3
3288,3857,1992-12-11,1981-03-06,1077,152,1739,2025-06-11,Debit Card,Paid,1.0,30
3289,2402,2011-05-19,2001-12-08,1281,21,3468,,,Paid,0.0,10
3290,9876,2001-03-22,2009-07-09,1230,136,5733,1983-01-03,Bank Transfer,Paid,,0
3291,7432,1985-01-04,1999-02-27,3369,183,2551,,ACH,paid,0.0,10
3292,6123,1989-05-02,2023-09-18,1790,80,4147,2021-02-16,bank transfer,paid,,10
3293,7628,1981-12-13,1986-06-05,2129,37,1705,1989-10-02,ACH,paid,,5
3294,3014,1978-07-25,2024-09-19,4600,33,4254,1992-06-16,Bank Transfer,Paid,1.0,0
3295,3811,1974-10-16,1984-04-23,4219,150,19,,ACH,paid,1.0,10
3296,6094,1989-12-29,1998-05-30,2280,39,4886,,bank transfer,Paid,0.0,-3
3297,14238,2019-06-28,1998-05-01,4835,35,3578,1977-10-23,bank transfer,,,10
3298,7716,1997-01-04,1990-11-04,3134,191,5769,,Bank Transfer,Pending,1.0,30
3299,12989,1984-10-16,2011-01-08,3786,194,1559,1981-12-29,,Paid,,0
3300,6986,1979-09-14,2016-01-26,1078,199,2767,1989-05-17,bank transfer,,1.0,10
3301,9566,1987-05-15,2014-01-17,2479,98,4513,,bank transfer,Pending,,10
3302,382,2004-03-05,2013-11-16,4753,47,4989,1971-07-18,ACH,Paid,0.0,10
3303,15084,1996-05-15,1993-03-23,2667,54,1962,2022-05-23,Debit Card,paid,,5
3304,6537,2022-05-25,1984-04-03,1392,43,4619,,bank transfer,paid,0.0,5
3305,2242,2000-10-04,2025-10-08,2112,74,2959,,Debit Card,Pending,0.0,-3
3306,2737,2011-06-30,2018-10-28,3810,53,796,2003-12-24,Debit Card,Paid,1.0,5
3307,8316,1989-05-01,1977-12-31,3357,199,5056,1990-05-01,ACH,,0.0,-3
3308,10638,2006-11-21,1971-04-27,1273,54,5070,,,Pending,0.0,10
3309,10026,2015-02-16,2008-11-18,3168,151,5371,,ACH,Paid,1.0,-3
3310,7757,2022-05-02,2019-07-09,529,120,400,,Bank Transfer,paid,,30
3311,14652,1986-08-05,1991-09-03,1974,96,1345,1978-11-04,bank transfer,Paid,1.0,-3
3312,1678,1981-10-11,2014-06-03,4420,43,5584,,bank transfer,,,0
3313,13645,1992-12-02,1990-11-12,2291,69,2914,1984-01-16,Debit Card,Pending,1.0,30
3314,13773,1987-12-16,2004-08-19,4978,116,754,,ACH,Pending,1.0,10
3315,13062,2020-04-14,1976-06-19,2356,140,5538,,,Pending,1.0,0
3316,12354,2018-03-27,2014-09-08,3733,44,2890,1979-03-27,,,,10
3317,7116,2024-10-21,1984-01-07,1580,146,481,2016-11-17,Debit Card,,1.0,10
3318,3799,1996-02-20,1973-06-18,1614,124,3349,2006-02-15,Debit Card,paid,0.0,-3
3319,8278,1997-05-10,2005-12-03,3931,198,1774,2022-12-19,bank transfer,Pending,0.0,-3
3320,14753,2021-10-13,2020-06-24,3688,117,832,,ACH,,,0
3321,9483,1985-06-25,2014-12-03,1554,95,3388,2007-12-24,Bank Transfer,paid,,30
3322,14125,2007-09-21,1998-10-14,1550,56,4816,,Bank Transfer,,0.0,10
3323,4807,2010-04-18,2025-01-26,4684,145,4750,1989-04-14,Debit Card,Pending,1.0,30
3324,6055,1990-05-19,1989-01-20,556,119,1119,,Debit Card,paid,,10
3325,5484,1989-08-12,1991-04-17,3926,93,1968,,Bank Transfer,paid,0.0,30
3326,5946,1980-09-15,1996-10-11,2998,177,5523,,,,1.0,0
3327,1445,1991-09-09,1978-06-23,799,47,272,1971-01-26,ACH,,,0
3328,8358,1980-09-11,1989-11-21,1416,130,3947,,ACH,paid,0.0,10
3329,10853,1999-01-08,1981-04-12,925,189,4231,2006-04-23,Debit Card,Pending,,30
3330,7594,2010-09-26,2015-11-17,3193,57,4059,,Bank Transfer,,0.0,30
3331,14321,1982-01-18,2011-01-31,2497,104,5285,,Bank Transfer,,1.0,0
3332,5355,1998-08-31,1973-11-10,3692,23,1218,2013-10-30,,Pending,0.0,0
3333,1170,1980-09-03,2018-09-09,1050,120,2380,,ACH,Paid,,-3
3334,238,1992-04-26,2013-06-19,3297,182,2656,,ACH,Paid,,-3
3335,13902,1972-10-27,2013-02-17,2341,109,3869,,,,1.0,-3
3336,5164,1985-06-20,2018-06-06,3828,73,1874,2010-03-04,,,,30
3337,3695,2024-08-25,2011-02-13,4881,28,452,,bank transfer,paid,,30
3338,10723,2007-05-03,1986-02-26,819,47,5694,,bank transfer,Paid,1.0,0
3339,9238,1998-12-25,1971-11-13,3382,143,952,,Bank Transfer,Paid,,-3
3340,7912,2018-09-30,1991-07-01,4336,191,4293,1988-08-14,Debit Card,paid,0.0,30
3341,11522,1979-05-14,1971-11-09,2399,172,943,2018-12-22,Bank Transfer,paid,,30
3342,8151,1988-07-21,1994-12-16,886,174,4076,2017-04-01,,,,-3
3343,4186,2009-11-09,1973-05-01,3992,133,1725,,,Paid,1.0,30
3344,5907,1999-02-27,1975-06-10,2322,56,4393,,Bank Transfer,Paid,1.0,5
3345,7841,2023-05-04,1979-01-29,3482,181,2302,,,,0.0,0
3346,99,2021-07-18,2018-07-30,1909,69,5996,,ACH,paid,,10
3347,11311,2008-08-19,2023-06-17,4400,71,251,,ACH,,,30
3348,12834,2000-12-22,1998-05-02,2177,122,4890,,Bank Transfer,paid,,5
3349,13747,2008-01-12,1996-09-10,3040,169,2290,,,paid,0.0,-3
3350,15118,2024-09-07,1971-10-29,2842,53,2294,,ACH,Paid,,-3
3351,1918,1970-07-17,1979-06-22,1151,180,96,,,paid,1.0,-3
3352,7076,2010-07-16,2001-05-05,3156,90,2715,,,,1.0,10
3353,13311,2008-03-31,2006-11-19,4624,97,4571,,ACH,Pending,0.0,5
3354,10764,1977-07-25,2004-04-01,2647,191,941,,Bank Transfer,,,10
3355,6080,1970-09-05,2023-01-04,989,170,535,,Debit Card,,1.0,-3
3356,248,2007-10-27,1989-01-12,2653,77,745,,Bank Transfer,Paid,1.0,0
3357,4745,2005-08-17,2017-03-06,1895,178,4544,,ACH,Paid,1.0,10
3358,7598,1988-06-25,1985-06-14,4902,149,3963,,bank transfer,,0.0,-3
3359,877,2013-10-06,1978-09-30,2613,131,1147,,Debit Card,,,30
3360,14531,1999-09-21,1977-06-07,3026,37,4487,1977-05-31,Debit Card,Paid,0.0,-3
3361,5111,2022-11-22,2014-03-27,2662,119,5686,,Bank Transfer,Paid,,0
3362,9508,2005-05-22,1973-07-22,3895,61,777,1972-08-20,bank transfer,paid,1.0,-3
3363,9497,1982-03-07,2007-01-09,597,114,4215,,bank transfer,Paid,0.0,0
3364,11283,2021-12-07,1983-03-19,2799,50,1239,,Debit Card,Paid,,30
3365,5807,1970-08-24,1970-01-02,4966,197,2743,,,Pending,,0
3366,7935,1974-03-02,1977-05-17,2653,49,1117,,Bank Transfer,,,5
3367,1790,1977-03-11,2007-04-04,4824,61,1987,,bank transfer,paid,0.0,-3
3368,5351,2010-07-27,1972-03-26,4899,81,1783,1976-12-21,Bank Transfer,Pending,0.0,30
3369,7199,2004-04-28,1986-03-09,731,199,2870,,bank transfer,,0.0,0
3370,9256,2022-08-19,1975-10-01,4497,145,3093,,bank transfer,Paid,,5
3371,8014,2022-03-12,1981-12-03,1781,193,5732,,Debit Card,Pending,,10
3372,564,2024-04-27,1976-07-03,2857,103,3741,,ACH,Pending,0.0,0
3373,3619,2006-11-02,2022-07-01,1727,122,3517,,,paid,1.0,5
3374,4487,2015-03-15,2008-06-18,3814,109,1384,,Bank Transfer,Paid,1.0,0
3375,10625,2022-01-03,1985-11-22,3877,102,4777,,bank transfer,Pending,1.0,5
3376,10556,2005-09-02,2015-10-20,2133,191,2149,1995-11-24,ACH,paid,,30
3377,855,1974-04-05,2014-06-24,1615,182,696,,Bank Transfer,paid,1.0,30
3378,4528,1981-01-09,2021-05-04,829,135,4821,,bank transfer,Paid,1.0,5
3379,4738,1995-07-03,1988-05-04,2092,123,1108,,bank transfer,Pending,,30
3380,4499,1983-05-20,1979-06-20,4428,122,3721,2018-05-06,,Paid,1.0,30
3381,14700,2016-12-02,1999-01-21,3817,107,5580,1983-11-18,,Paid,0.0,-3
3382,11904,2016-01-21,2012-01-26,1939,43,3418,,Debit Card,Paid,0.0,-3
3383,11794,1987-02-21,2007-07-13,1019,114,4159,1990-04-12,bank transfer,Pending,,30
3384,5237,2001-04-15,1985-03-02,2407,41,181,,Bank Transfer,Pending,0.0,-3
3385,13271,2017-05-17,1981-07-09,938,131,5354,,bank transfer,Paid,1.0,10
3386,7344,1977-01-17,1982-02-03,823,195,3941,,Bank Transfer,Pending,1.0,10
3387,2841,2012-08-18,2003-12-29,4339,180,2668,,Bank Transfer,paid,,10
3388,3379,2002-11-13,2021-07-05,4746,52,4322,,,Paid,0.0,10
3389,2476,1976-03-16,1995-03-24,2131,193,5351,,Bank Transfer,Pending,,5
3390,6364,2004-09-17,1972-09-15,4531,137,5133,2007-03-02,,,1.0,30
3391,11535,1993-02-24,1973-07-14,4537,167,959,,Bank Transfer,paid,1.0,0
3392,14459,1994-10-02,1983-08-12,2835,200,3471,,ACH,paid,1.0,5
3393,3593,1978-09-08,1992-03-26,1359,93,0,,,,0.0,-3
3394,5678,2015-09-06,2007-03-22,2067,125,1667,2015-08-09,,paid,0.0,5
3395,11608,1998-12-09,2017-07-10,4455,156,1646,2023-07-16,,,0.0,0
3396,10728,1989-06-01,2023-11-07,3385,91,4183,,bank transfer,,0.0,10
3397,4619,1971-04-10,2023-10-13,1651,25,1320,2020-06-08,Debit Card,Paid,1.0,30
3398,7373,2022-03-26,2019-04-01,2522,64,5928,,bank transfer,Pending,0.0,10
3399,10371,2009-11-29,2001-02-14,2064,23,4114,,Debit Card,Paid,,0
3400,4615,2012-01-06,2001-06-26,3544,45,1689,2017-03-01,Bank Transfer,paid,,30
3401,7892,2001-11-20,2004-11-07,4572,53,647,,bank transfer,Paid,1.0,5
3402,9003,2005-02-26,1992-08-26,3838,34,1462,2024-02-20,Bank Transfer,,0.0,10
3403,9710,2018-10-30,2010-12-16,1962,79,940,1972-06-14,ACH,Pending,0.0,10
3404,1824,1970-01-07,2010-08-15,4410,178,4101,,,paid,0.0,5
3405,4711,2002-11-17,1983-11-25,1878,97,976,,,,,0
3406,11864,2010-04-18,1980-08-23,1108,29,2573,,Bank Transfer,paid,,-3
3407,8014,1975-09-02,2014-07-01,2555,90,1718,,,Pending,,0
3408,12331,2024-01-01,1990-08-17,1490,198,5778,,Bank Transfer,,0.0,10
3409,9631,1992-07-03,1989-02-14,1609,153,5555,,bank transfer,paid,0.0,10
3410,2617,1996-05-06,2021-07-09,4949,114,848,1983-11-10,ACH,Paid,0.0,10
3411,3763,1973-11-18,2008-07-27,2240,169,3882,,bank transfer,Paid,1.0,5
3412,11389,2013-08-20,2007-11-25,662,144,1542,,ACH,Pending,0.0,30
3413,6042,2002-08-02,1996-09-29,3198,36,5672,,,,0.0,30
3414,12034,1971-02-11,1971-02-22,3719,143,5174,1986-08-16,Bank Transfer,,1.0,10
3415,922,1983-02-11,1973-09-29,598,39,1104,1996-03-25,Bank Transfer,Paid,0.0,0
3416,13618,2013-06-12,2022-09-03,3871,180,3671,,bank transfer,,,30
3417,3310,2020-10-09,1976-01-31,4696,120,3532,,,Paid,,5
3418,10011,1978-03-12,2012-01-11,2587,52,1617,,ACH,Pending,1.0,0
3419,4104,1996-08-11,2024-03-17,2088,65,3475,1994-06-16,bank transfer,Pending,0.0,5
3420,13000,1986-01-18,1972-08-19,2114,200,4952,,bank transfer,Paid,1.0,30
